sig_max_origin,sig_rms_origin,sig_max_neg,sig_rms_neg
-25.735633673219567,-45.19772480838594,-56.09172372698516,-66.34754839355213
-25.390465843559006,-44.80633842322035,-55.72311238611833,-66.63044391148888
-24.49593647708579,-42.929495009014715,-53.95808276301565,-66.26389286866966
-22.114486935734405,-40.33343890762549,-55.80347835088872,-66.33747700328306
-21.41959129196036,-40.30691181913026,-53.70495022134003,-65.88368574381188
-22.373463548320185,-41.28480816410105,-54.343813973285876,-65.65130628061237
-21.698168513057546,-40.70934609601633,-50.55853088155728,-64.27861600584548
-25.463750893939405,-42.72935554912912,-49.28893001811818,-63.71557186939971
-23.041192795464582,-40.18895962566936,-50.26959772428566,-65.01930442292849
-20.90860228573177,-41.040964511756535,-48.28518075496926,-63.36698360518703
-22.193244859640448,-40.809602735270815,-50.123384455089344,-62.93971771880945
-24.671501626148824,-42.2441074259076,-54.77150785435397,-66.48394655369667
-23.631882070253578,-41.48333405403038,-50.62036503437306,-65.41468312775773
-22.455446951284046,-40.81623367986931,-49.10358250727076,-63.06809892708712
-23.82168282920582,-43.45592587540328,-53.507886453945154,-65.65759974391139
-45.120879616788436,-58.022796695930666,-48.33575350433715,-58.639783832563246
-44.165546959326214,-56.95554927113258,-49.01814830863999,-59.67558375988891
-49.596944552621466,-62.35539281702452,-46.90587243445727,-58.74307224366873
-44.85595555573947,-56.97742301988613,-43.02013264421735,-55.06458480778097
-43.39168946423008,-57.98429790909091,-45.37879858550699,-56.932523267602434
-46.951547034838086,-58.88825063673892,-46.33910163673936,-58.0626230144637
-43.22552182148088,-56.58377689129745,-48.75373931443618,-58.76592931084217
-44.98006426710592,-57.848077029242226,-45.227910269732874,-56.00774238486791
-43.95302606683092,-58.70272813640889,-45.92236831622075,-56.64662885667107
-43.968778225173565,-56.64718021322493,-46.49224548661637,-58.11469431052495
-43.0547075044553,-55.802464237152904,-43.86200878527583,-56.8178489462429
-47.45414060248339,-59.66430588925516,-51.38608943712488,-61.12063710731491
-49.98221349199787,-61.61310263691484,-51.061742073322165,-60.873359345915844
-52.64453791812314,-63.9658741515861,-52.4617290049951,-63.84871898786818
-45.707757820419104,-60.16331023885299,-54.06007569233584,-65.43093604816912
-49.32011846384902,-61.66282757092188,-50.786117216237294,-62.75501924359145
-46.994684047764686,-60.209945493811546,-48.707574519407196,-59.25696306009997
-48.9360470649925,-62.217546272952724,-49.807658232885984,-60.28438905420661
-47.45229077757463,-61.56507557795452,-47.598068281972,-57.86560378668531
-38.33245377344668,-55.04352838569601,-49.398931886220375,-61.453273704988945
-45.998814206614796,-60.32063005229185,-53.39433740806847,-64.8229835292727
-45.485557169450004,-59.61233143941649,-53.96965399794298,-63.91284506794043
-43.694154528347646,-59.55587769885966,-51.159495989849106,-62.53661154638824
-45.10918702026805,-61.665786306586874,-51.96377656930701,-64.39962671488945
-49.52428392505126,-63.62810847205363,-54.929943778991756,-64.45701549960529
-44.23990534016059,-59.128655683607185,-51.46172842633114,-63.27933726135436
-50.41261790721657,-63.4755915097739,-53.17785602926279,-63.38493297904812
-47.94255035323438,-62.19871780811311,-52.447166656499775,-63.04997414971429
-47.57321349797989,-62.20530400405691,-50.67851800579456,-62.7719394978977
-44.636744001837734,-57.934572866748475,-46.596528368308505,-57.94057405512625
-41.21064821055258,-59.500336747702,-51.987609443809475,-62.14078195442294
-40.478545774093504,-57.94473282714875,-53.256566259265995,-63.8629024869546
-44.743165151645286,-61.64087504300084,-50.603502652948464,-62.979487856695535
-42.57714575948823,-58.22758026026917,-50.6335717504634,-61.91605532208931
-44.64270238948835,-60.68113455209889,-52.56740829081815,-63.315763085312675
-43.29374166374201,-55.823488766000466,-49.60917597493963,-60.94273312879376
-41.54522817523652,-59.407937719948464,-46.40684691392366,-58.20050327447086
-42.827337278262334,-59.01452191848182,-52.03798613152581,-62.57264313816457
-41.369728803199976,-58.48670201688995,-46.37128084327949,-57.93334025707309
-39.35819824167206,-57.6419959877164,-50.08435120895889,-62.520112411320866
-45.423619681674275,-60.85751674032788,-50.59716601412171,-61.771602262602876
-44.91362323285411,-59.41254940959638,-49.47706470957315,-60.42549748937037
-43.70596922142552,-59.08365255430105,-52.78521752953842,-64.78705558714191
-40.30666376233785,-55.958851196219904,-49.65067089156547,-60.334171575250224
-44.53396567308074,-61.64130017809592,-53.5370180296496,-64.51103804148491
-41.7453805632051,-56.73185984059699,-51.52426505479287,-64.22036786032801
-43.34303028620853,-59.725726774349326,-53.95208424739082,-63.33766190824647
-51.37701576396574,-62.408620864641264,-50.49120964082909,-61.79672716802667
-49.74559497297456,-61.42607516371345,-51.77647033554528,-62.366156956264824
-48.155500145625226,-62.053721519303906,-47.65722517129171,-61.76755388212075
-49.84378859014712,-62.23671389604266,-51.52402224753957,-62.93434139010458
-48.81302848651381,-61.20364341586381,-48.87625265694402,-61.03345507724499
-50.42578899286286,-62.863007812101834,-51.673116572092255,-62.734392844208394
-47.26761665629226,-61.61019975672951,-51.412412282968404,-61.84810938065171
-50.71601488730954,-62.649824701590816,-51.32011622743676,-62.802663385139724
-44.90132046695948,-58.73088270688239,-49.9800536332298,-61.56052505492334
-50.3817592368689,-61.94369692393689,-50.25208827343734,-62.2091026496497
-47.64553007830058,-61.8834521874465,-49.94076714726538,-62.03316439178572
-46.03731627608914,-61.72634054289282,-50.615610560238565,-62.598152672903005
-44.58331089639546,-58.321558906355705,-46.29169126536368,-57.11157867549638
-46.09144651429753,-60.955223351439294,-51.795959857626926,-63.11887057543754
-39.544993074073574,-57.38897234362551,-49.60357256994952,-59.931802556791965
-45.997121921079085,-60.57137068302385,-50.601643528396245,-62.32370864407994
-49.48763519640393,-62.74109431790742,-53.06460748448071,-63.61611372717889
-40.438635399300786,-59.265044407756164,-52.1959021233858,-63.237180301381485
-47.96036819822561,-62.82485705097395,-52.27423057161231,-63.823097580329375
-48.002431957793675,-60.43369239504735,-50.98901110049588,-61.832519840816
-45.79993144036618,-61.46277375277493,-52.68769923525269,-62.613042182145094
-44.48965433024086,-61.01496743474219,-52.02473274926611,-63.773728292399156
-41.91236924691384,-54.27540012951809,-43.4323786632075,-54.30642928151283
-38.91055569483372,-57.90842007070688,-48.96878850639446,-60.4900077126776
-39.081439482656926,-57.200466210760624,-48.116433245004366,-60.02967448991295
-41.029984206311624,-53.07764808784735,-43.03605975994777,-53.521429012772764
-43.754403929441864,-59.67706598364047,-49.776854754791735,-62.54293711180091
-45.37473135262474,-61.11192262378667,-53.26242984958917,-62.970299147433906
-42.587691637535166,-59.73316833583329,-52.856630825212285,-63.01998219248525
-41.687450016417415,-58.23795459004103,-49.064581073473185,-61.993482740915724
-43.312046755952515,-59.84723618739515,-51.18594540520348,-63.59067231555861
-40.909086373428416,-58.66905604090276,-50.902807530810804,-61.497969463890485
-39.04695153091667,-56.00269233158172,-50.75121978461053,-61.024961032858855
-45.2283521765446,-60.36033334311423,-50.33144189714914,-61.74272352276803
-44.375450271441544,-59.73302286467855,-51.56634114392277,-62.31301166208404
-32.08274299269271,-48.84661335652186,-50.6078586915406,-61.60276529466729
-40.02218120048727,-56.954907425334724,-50.33009890740046,-61.503308933249016
-40.1656481700107,-55.09312609818588,-48.066614431064146,-59.03800487706633
-43.630888492554135,-60.63174936397008,-49.15513128742533,-61.65763968819046
-42.79889936531223,-55.13824909903228,-44.41066912170075,-55.43537064695335
-41.176141430773605,-53.435082518158325,-36.064405227110676,-51.874272986536205
-38.75295581301503,-49.10552235748037,-36.362533447275965,-49.43554440143846
-40.74971198618218,-51.68362053050873,-39.96137289789417,-52.608190424463565
-46.809187242230806,-57.830640730421045,-47.24074976871405,-58.133969279953284
-42.42509474815481,-56.57195223487012,-48.31485484249582,-58.043626789833326
-41.583799779387256,-55.202559485548576,-45.28011448937931,-56.94697730374148
-43.95913370387376,-57.223024911276276,-44.949706241502255,-57.57323577111791
-40.80671250185537,-55.22941983861058,-41.29378452476449,-55.51766181616418
-41.10411343125993,-54.12004393459067,-42.00301845787787,-52.68773061869402
-45.296980880478245,-56.20352451001623,-46.0188450967336,-56.174409116699024
-43.10533586993306,-56.44243715711454,-45.416370255006626,-55.818213965700075
-40.823838302974195,-56.626055736529075,-48.27445639162228,-59.005661128859614
-40.969396579037266,-52.59646284815156,-41.520686505697995,-52.45993978106941
-42.782442167548766,-56.14550977497964,-45.29581485096987,-55.346738518803036
-40.486511077080685,-54.03660519335819,-45.386165303174934,-56.20841813477181
-39.04435038351369,-53.8658118588412,-46.788451131783155,-58.58750052723341
-43.35182468757942,-57.46807097287952,-47.23953378955176,-58.37055343969972
-40.9767095343281,-52.035453808549775,-41.984794104689655,-53.07376032917417
-42.3840082172778,-53.68457683281147,-40.530637236518096,-52.57628351968722
-40.58506238019855,-51.79462509344627,-42.278606302388965,-52.591919440598545
-38.04357786659837,-49.87752187736369,-39.03642779488043,-49.926133252712944
-43.64321406808021,-57.36493829399749,-41.66003199819556,-57.79632098472079
-39.05201454142788,-51.36848635870466,-38.31378293737775,-51.15349669912858
-42.093225977001936,-55.24472151165003,-46.80712666322107,-57.61448201055501
-35.83357471257667,-47.47286821534415,-36.99967654505616,-47.731831073381386
-42.63181595715509,-53.93175820785166,-44.04014845978005,-54.25806754486403
-46.174487413164655,-58.933205175487366,-46.8220503594723,-57.742180205071705
-42.8425926535498,-54.48500220439176,-42.71939916056357,-53.44045913085339
-42.717654220108976,-55.57675106489084,-43.98269837593128,-55.759630809213064
-40.83407969377329,-52.189803782717334,-41.95107586517327,-53.808887645572305
-36.01040371839154,-49.62986146448124,-36.70775234132868,-48.34393630721836
-41.28481236730118,-54.303694886331556,-39.931091125434705,-53.35379545596866
-36.71455435392357,-48.880792240763085,-38.416721394105835,-49.29997518049439
-36.43881642335622,-48.6120341359453,-37.509657610307336,-49.187886285510615
-39.45293607219895,-52.01166149173154,-41.05903921399414,-51.52678111390246
-39.266772474939316,-49.76080610388849,-38.9609880398167,-50.16813815997207
-37.645441832452285,-52.70909218822886,-41.97719080445236,-52.71378242977322
-40.51716519187888,-53.885417501083424,-43.909121736813006,-54.99675026021563
-41.57957251384418,-54.00484673809558,-42.257577479779194,-54.43712701927221
-46.6605205391639,-59.10131898695623,-50.211242272129084,-61.58667114038921
-38.50788880489566,-51.66736402571503,-35.197468158768686,-48.243121251961114
-42.278164159673004,-53.63082118549342,-42.87863456242823,-54.31546989128651
-40.3567501806714,-53.14609115551885,-42.075740560101586,-52.466122465916065
-41.286441752502725,-54.686884385484916,-40.56470197414722,-53.49043987112858
-43.052141043677196,-55.04940270108161,-44.069327732888624,-54.870985272439945
-47.29963606632222,-60.2266905075477,-48.49260811495715,-59.88731997851302
-46.07585172796961,-58.35754856427579,-48.80608322554061,-59.60772472117292
-41.23839873258327,-55.16225959687962,-44.21570640579347,-55.89621688177917
-43.195559690023764,-55.16644022813633,-43.26879146634005,-56.318174729305625
-44.225028932866735,-59.40872605506584,-51.74519410629078,-62.34153706536616
-43.126701253360366,-56.51441781381861,-44.79032337184243,-56.75865105601105
-42.42860293007611,-54.90606196046275,-46.693575521685,-57.01917377167212
-36.39884314564108,-53.723269875481094,-42.32396862567956,-55.235054738055894
-41.07294345571121,-52.358809111028236,-42.30534521581742,-52.410937900033005
-37.755976693372446,-53.103182680580204,-39.83303248059742,-53.673805679221864
-40.962248846461826,-53.522291611256634,-41.78913340780379,-53.87785927363475
-35.85959958640807,-51.61759505754353,-43.93567848991203,-54.63155786473439
-38.940618806630965,-52.206882495335876,-45.98328019813442,-56.25945561322201
-40.412367068267294,-54.16074366809816,-40.48817785644548,-54.84879673964967
-38.619854983289336,-53.39761690332479,-46.59203701876487,-56.219954994753685
-36.992548956488335,-54.27534613776545,-47.50187302928133,-58.17298417592394
-33.16591670205079,-49.562172415704396,-47.49296658043076,-59.630390014750176
-44.84626584096259,-58.54842604935015,-47.87357949445352,-59.80035115693361
-37.8087396205967,-53.78034765641708,-46.22117906875485,-56.77449009687153
-39.20024916918842,-53.82411543972077,-47.476825194778144,-58.34227216544952
-42.094317946344106,-55.69714377229266,-46.239916651765604,-56.234447033702175
-44.82859748329631,-56.29292755753507,-42.320037257253986,-54.703135217468756
-42.39384409171281,-55.76910402374352,-45.67322758392774,-57.653541623480805
-43.37899033031216,-57.030064406498425,-46.124972070481824,-57.196560205248815
-41.03520597656576,-56.031381426630986,-41.95738424496919,-53.84517576022131
-41.347684614776,-55.77222087428772,-51.17850765550521,-61.863141260492185
-42.66395359845397,-58.67229421337434,-52.1025428428241,-63.12914714205236
-45.205486061412444,-57.88940822429754,-48.168969624352,-58.92828972709009
-38.01634860066364,-53.37293462765764,-47.19804735805493,-57.9937475358528
-48.20905074402066,-59.63791163072194,-48.4659849352001,-59.876222823598496
-47.92806788894647,-60.11998974698301,-48.90738567005404,-59.89485071676051
-45.75376350910916,-59.26855759399129,-47.890872342287025,-59.17686991375969
-47.6189974617311,-60.249001805452295,-48.41710727445705,-59.62751375727609
-45.574208324697274,-58.463943882721026,-48.44669574380208,-59.30876343981518
-36.22111430436143,-59.88663099656716,-50.36228951137018,-60.68470635242818
-46.47487103396229,-60.256453590388766,-48.35832878030718,-60.973568295302016
-45.84772329298018,-59.10029971901447,-49.610733813990265,-61.08523509783667
-39.8304917814167,-55.2597218437738,-47.43343320908554,-58.916574201717225
-40.47430780092959,-57.52981111268075,-41.499782564448104,-58.21845480249236
-44.41931174540961,-58.175000199832795,-47.33852640779002,-59.3394425033636
-35.13782417765426,-50.12697805400756,-42.10247765807363,-52.37548336904861
-38.24511561921844,-52.97907529891744,-44.27456310524755,-54.67807682903275
-41.095162116754636,-56.15668204413516,-47.95033548809717,-58.01660760235045
-43.871665930605474,-57.74709327753481,-47.46145030358743,-59.51422241988564
-40.01500860990026,-57.0874706511161,-47.98389693484174,-58.14715927220697
-40.07210905898967,-55.7178149944749,-49.754887692105456,-60.35896814858641
-39.278095286696065,-53.94237992178741,-47.86660467059123,-59.17488478216075
-43.40372647204436,-58.01545478867762,-49.38395166769486,-59.4408941046132
-40.68159552546817,-55.58907563163159,-46.08461459349727,-57.324330045424745
-43.61550596155409,-58.56712528619066,-48.29561579427187,-59.50234155522716
-40.07848692653077,-56.21267614423425,-44.99731868206857,-58.064305890849155
-40.250828510968894,-56.94162300861678,-48.82334750355124,-58.943647712568946
-41.36406083473326,-54.64926165067916,-43.357816641951956,-55.24584686370753
-38.010989087847406,-54.53644344505249,-45.26541914892499,-57.10451138775177
-36.21303717075071,-52.776787838477674,-48.611615803546826,-59.830723132277434
-42.424420991714186,-57.4862487306898,-48.90762417490354,-60.15306071805648
-34.26077116608541,-52.57459921233775,-48.04534399366141,-58.504003435223694
-45.81175976208601,-58.37270747134507,-46.47291149393793,-58.223330755219635
-38.75899238044002,-56.03537668613242,-48.97439675565795,-58.50304119566812
-48.71559700341506,-60.58449578650809,-47.65772886944208,-60.162984401012494
-46.48971300290511,-58.165477231640985,-49.17146674096324,-58.98192512290082
-44.086313356543904,-56.04197762850504,-46.3866089029282,-56.77453875194927
-46.43568766577271,-58.5388094306966,-45.926704829841114,-56.46451002785868
-47.74088844930177,-59.09758934934446,-47.882263613052885,-59.1179499101607
-43.56097975390754,-58.820123346632954,-49.10969397520375,-59.820409171151454
-45.26447368524568,-58.22728422183271,-41.3472838111886,-57.76952226406783
-47.65340530155083,-60.44523691573369,-50.67115890254791,-60.49744094195421
-46.40016280617624,-58.46031811012483,-47.80056021223288,-58.35514252810475
-39.24859296867932,-54.83206293982527,-47.78785004670925,-58.19442527824503
-33.044099835693146,-48.723647710265155,-43.67741118428701,-57.25434051760171
-42.820365714929736,-57.6298353386794,-47.4686654434377,-58.5463823779076
-44.79595866515365,-59.451161823807375,-50.19364392905716,-60.7849909907638
-46.202495773886135,-59.71867506710928,-48.54769353454236,-60.57400981440979
-40.713350260449104,-56.69617309323254,-48.57111106274715,-60.1226558253957
-34.08268149064096,-52.809015724351184,-48.004039022507506,-58.21610385858209
-39.600938475017465,-53.52400045506498,-44.112747527761584,-55.037345632681564
-36.726711512552505,-51.89416370898957,-42.05823305856907,-53.83515452443098
-28.43272024134602,-46.182400185598276,-40.44565956506675,-56.45564447236676
-31.234626737198283,-50.11236424347136,-43.389145784388674,-57.048086120265836
-33.86906892548721,-49.36028654698123,-47.60680183096258,-59.17195732943906
-27.39666845885428,-45.99605258733716,-48.89721274117558,-60.810752709010345
-34.98028301393748,-54.08493295424219,-46.50885597256017,-60.43668000053081
-30.628056813352643,-51.00384022550897,-50.26924676803517,-61.483786517069134
-31.280598134943,-50.411161938395715,-50.67631520291839,-60.848634284589565
-23.038594637930828,-41.74323649797104,-48.69823660075501,-59.741021989792664
-32.393042796756426,-52.803782227960795,-49.053854156689695,-60.70226387596684
-36.91058618761816,-54.39052658560541,-48.8635930048861,-60.290476283923226
-34.97735211844431,-54.16082180826055,-46.85806515142494,-58.344675238707914
-32.3541752495053,-50.52524108265713,-40.52225349915843,-51.598700748377155
-33.48601904508726,-52.32476350610834,-48.32531305325618,-59.43302186750056
-31.144594896997823,-48.73588628463633,-45.34176337385978,-56.241496649411395
-27.330061990690815,-46.009961243243296,-46.13548686805064,-58.053213906855945
-33.14598350757471,-51.696859378836805,-47.52561706754348,-58.88595190484783
-27.945743098567032,-45.76197995540683,-47.22305946830316,-59.74496216356158
-34.39901370002181,-51.741369621101555,-47.838812351631724,-58.74832514782332
-29.76576091860109,-45.236118256248545,-49.20786808654516,-60.898569562253655
-28.743514637956203,-47.61725163856168,-49.17552296611912,-60.33931055670745
-32.08204688280665,-49.84756130393648,-49.634589463512945,-61.32463776924435
-28.771344370465965,-45.906476245339704,-49.860364765827185,-60.74217949149303
-30.139557402586238,-47.07487610263193,-45.213164045667384,-57.26111578157194
-38.118828507376364,-53.71486709452212,-50.13239211135377,-60.82819501508442
-34.157868149641374,-52.231839421558384,-49.699136833787925,-60.6844562348864
-29.089396162564412,-47.426316682126114,-49.451046639174734,-61.24975305320142
-30.22033791343429,-50.071050106323014,-49.89833092234542,-60.782870824704915
-55.28194944382484,-66.96235442072664,-56.10860169317567,-66.65210135305134
-56.63322874114329,-66.64372522637608,-56.16014878405407,-66.86354109963494
-54.46017440329345,-67.1590414945208,-54.323223923046186,-66.94375066520799
-52.813793723008885,-66.61986441560343,-55.24046939644101,-66.80319576162424
-51.966135808408026,-65.89438896477554,-55.299353109335016,-67.07394716182384
-53.45296473977059,-66.23201516095237,-54.637963359945026,-66.3654825285898
-54.61433815638383,-66.40759820905629,-57.31584634206211,-67.4649840510976
-52.69789362923271,-66.66665565827964,-54.703150612924496,-67.06963098467396
-54.86198924879684,-66.66305217837018,-55.36551746409748,-67.12398862936564
-54.565579768581564,-66.54178015766745,-56.085760832323395,-67.0912025172873
-51.627993532772706,-64.58038155553467,-55.51793391664998,-66.41490733080803
-51.42997545020174,-65.25854008341969,-56.76802627377605,-67.42667946554606
-50.088688679400015,-65.16456540574072,-56.95913680722383,-66.47067009819116
-53.04386692210562,-65.4730489973517,-55.49120217335489,-66.27095610114863
-51.3516820234641,-65.60924057723005,-54.407643721713555,-66.8521869850625
-50.412338566745795,-65.26435739403675,-54.487548659983716,-66.85983619385303
-47.492088382205,-63.77674939460492,-52.524502429367665,-65.50085858928381
-51.21297299159353,-65.11274364931606,-56.716040560580645,-66.71675823467177
-51.30686986331484,-65.32742417659365,-54.446224207583505,-66.34040528355317
-50.15466910237676,-65.24384248808312,-54.60757855646499,-65.81401605112978
-50.79578363831632,-64.84150917038883,-55.50959067669348,-66.27196047812882
-50.82860811658472,-65.23879922637299,-56.07162618483785,-67.2293205271618
-50.739329095544676,-64.0115693532047,-54.17853481255767,-65.76874794356392
-49.41337786076515,-65.14559049842055,-53.447571998022106,-65.6447305796878
-44.52405021383366,-64.23990256085392,-55.14326634222079,-67.35306418226693
-51.15328900571478,-65.14190091210105,-52.69483140244724,-66.73258537513338
-50.552340098703745,-65.01709444493838,-55.57104975706319,-67.66064240490547
-53.34311870870729,-65.39186598329346,-48.96533447742571,-62.95175544229579
-50.65608787399199,-65.04014393890006,-55.86355921504022,-66.85403941944485
-50.39769338952421,-65.29916402934722,-55.97014123420119,-66.86506093465027
-50.9001296513798,-65.37841126709407,-55.92810027537483,-67.0767126178581
-52.14725895710575,-65.59723775788294,-55.25133894965006,-67.30441147869541
-50.49599050631801,-64.76886041473412,-56.742380948352434,-66.97473295094147
-51.208857369766996,-65.73623253975646,-53.71916133302443,-65.3698591833965
-51.456040931798114,-65.06496259844154,-56.33472725029367,-66.53501318636609
-50.1097896461919,-65.1113868267372,-56.05673318358988,-66.72377103819267
-51.311171851455626,-65.15050254085968,-54.11776919348675,-65.9072855807879
-51.32425411867807,-65.51575918434112,-56.15590978684811,-66.7931306281274
-51.99005128121995,-65.35343283427403,-55.89169524587347,-67.23263860408025
-50.665418629591315,-65.09423579194204,-54.69724334841392,-65.72181846947457
-49.85010801779163,-64.02493019650362,-55.84290565040212,-66.3937065840667
-52.54398978245347,-65.74598857618436,-56.57796265858473,-67.15309847673937
-50.98973502760879,-64.63905633038425,-55.204397516656336,-66.99977721706516
-50.759345918783964,-65.31354534048943,-56.05734620037266,-66.74686511858816
-51.19296707034852,-65.45648138172717,-55.94883015398458,-66.1094593530227
-51.579285478239655,-64.87475913393604,-55.98403671883923,-66.39106709252096
-51.381553353753276,-65.28769012598069,-54.516012603526065,-66.86638630784168
-48.08443721941224,-63.585037339197754,-55.879600318924496,-65.99880040849277
-49.83487117170657,-63.97341461264915,-55.971486048375226,-67.60433770020471
-49.04106421439545,-64.11874944271256,-55.94812819807969,-67.39048646416958
-48.33457236840918,-63.651291459859,-55.443008221884284,-66.97901122595992
-48.83195404412447,-64.16426257134857,-55.89779106429155,-66.85281514535137
-49.859592374059545,-64.80144022843828,-56.094135627606896,-66.88271698867605
-51.542422844990185,-64.77196718432062,-57.01811738722975,-67.7329554447938
-50.673629329223246,-64.74530358924507,-56.16505776293497,-67.32025379419564
-50.26714991615006,-64.95369023145864,-56.3544819724521,-67.33846330127493
